Station;RAMSAU;AM;DACHSTEIN;;;;;;
Altitude;1207;;;;;;;;
Easting;422687;;;;;;;;
Northing;391740;;;;;;;;
year;month;day;hour;temp;precip;short_in;rel_hum;wind_speed;long_in
2011;11;20;8;275,05;0;88,89;58;0,2;232,8634981
2011;11;20;9;276,75;0;122,22;54;0,5;239,2840373
2011;11;20;10;279,05;0;313,89;47;0,5;247,8580159
2011;11;20;11;280,85;0;388,89;41;0,7;253,8446068
2011;11;20;12;280,55;0;383,33;46;1,2;255,8387006
2011;11;20;13;280,45;0;330,56;42;1,5;253,9983084
2011;11;20;14;279,95;0;230,56;42;1,1;251,7739553
2011;11;20;15;277,15;0;66,67;47;0;239,6823054
2011;11;20;16;276,25;0;2,78;51;0,6;237,4308509
2011;11;20;17;276,05;0;0;51;0,7;236,6923265
2011;11;20;18;275,65;0;0;53;0,8;236,0726075
2011;11;20;19;275,15;0;0;56;0,3;235,3312312
2011;11;20;20;274,65;0;0;58;0,2;233,7354417
2011;11;20;21;274,35;0;0;58;0,4;232,6275022
2011;11;20;22;274,25;0;0;60;0,6;233,0302848
2011;11;20;23;273,65;0;0;62;0,4;233,2504052
2011;11;21;0;273,85;0;0;63;0,5;235,5057137
2011;11;21;1;272,95;0;0;67;0,5;232,0054059
2011;11;21;2;272,85;0;0;69;0,3;233,12245
2011;11;21;3;272,95;0;0;69;0,5;234,3845308
2011;11;21;4;272,75;0;0;72;0,3;235,1490589
2011;11;21;5;272,55;0;0;74;0,1;233,9612903
2011;11;21;6;272,55;0;0;76;0,2;231,3301474
2011;11;21;7;272,95;0;8,33;77;0,2;231,4013855
2011;11;21;8;274,15;0;91,67;77;0;237,5978868
2011;11;21;9;276,55;0;111,11;65;0,3;244,7646944
2011;11;21;10;277,75;0;308,33;60;1,1;248,7089624
2011;11;21;11;278,95;0;330,56;58;1,3;254,767466
2011;11;21;12;279,45;0;375;53;1,1;254,9716807
2011;11;21;13;279,55;0;325;54;1,2;258,5510685
2011;11;21;14;278,85;0;175;56;0,9;258,4534725
2011;11;21;15;277,05;0;75;63;0,3;250,1210992
2011;11;21;16;275,45;0;2,78;72;0,7;247,8198524
2011;11;21;17;276,15;0;0;71;0,9;252,4285062
2011;11;21;18;275,15;0;0;73;1;246,0384838
2011;11;21;19;275,25;0;0;73;0,8;248,2042613
2011;11;21;20;275,25;0;0;72;0,6;250,2149884
2011;11;21;21;274,75;0;0;74;0,4;246,7515239
2011;11;21;22;273,85;0;0;75;0,6;242,5503007
2011;11;21;23;274,15;0;0;75;0,4;249,2381469
2011;11;22;0;273,35;0;0;77;0,4;240,4501038
2011;11;22;1;272,85;0;0;80;0,5;243,8380731
2011;11;22;2;273,25;0;0;79;0,6;248,1325479
2011;11;22;3;272,45;0;0;78;0,5;237,2116452
2011;11;22;4;272,25;0;0;81;0,5;239,2202127
2011;11;22;5;272,65;0;0;78;0,5;238,6436284
2011;11;22;6;272,35;0;0;80;0,4;232,7144323
2011;11;22;7;272,75;0;8,33;79;0,4;232,4337066
2011;11;22;8;273,95;0;88,89;82;0,3;240,454341
2011;11;22;9;275,45;0;108,33;74;0,7;243,946676
2011;11;22;10;276,75;0;311,11;69;1,6;248,5007161
2011;11;22;11;278,05;0;358,33;64;1,6;254,180643
2011;11;22;12;278,85;0;308,33;59;1,2;255,6294146
2011;11;22;13;278,55;0;291,67;59;1,2;255,7568735
2011;11;22;14;278,75;0;208,33;59;1,4;259,2052444
2011;11;22;15;277,15;0;69,44;63;0,4;253,0165956
2011;11;22;16;276,15;0;2,78;69;0,8;252,9316912
2011;11;22;17;275,15;0;0;70;0,6;244,9747616
2011;11;22;18;274,45;0;0;74;0,6;243,3757483
2011;11;22;19;274,65;0;0;73;1;247,6622019
2011;11;22;20;274,45;0;0;73;0,6;244,4941271
2011;11;22;21;273,35;0;0;77;0,7;243,3663682
2011;11;22;22;273,75;0;0;76;0,8;241,9810682
2011;11;22;23;272,95;0;0;78;0,9;237,2940037
2011;11;23;0;273,55;0;0;75;0,7;239,4678118
2011;11;23;1;273,45;0;0;75;0,7;241,9285548
2011;11;23;2;273,55;0;0;70;0,7;238,0764605
2011;11;23;3;273,05;0;0;73;0,6;238,174256
2011;11;23;4;273,15;0;0;72;0,6;238,166221
2011;11;23;5;272,65;0;0;74;0,4;235,6267477
2011;11;23;6;272,65;0;0;73;0,6;230,27017
2011;11;23;7;272,65;0;5,56;74;0,3;228,3403128
2011;11;23;8;274,15;0;83,33;78;0,1;238,233959
2011;11;23;9;276,35;0;111,11;71;0,3;247,8382214
2011;11;23;10;277,65;0;302,78;67;0,7;253,4668044
2011;11;23;11;278,25;0;372,22;66;1,5;256,6503012
2011;11;23;12;278,65;0;358,33;62;1,6;258,2267968
2011;11;23;13;278,85;0;302,78;62;1,9;264,0000451
2011;11;23;14;277,65;0;211,11;64;1,7;257,9709743
2011;11;23;15;275,95;0;66,67;67;0,7;250,6591993
2011;11;23;16;275,25;0;2,78;71;0,2;249,4821964
2011;11;23;17;273,95;0;0;76;0,3;244,7771125
2011;11;23;18;273,75;0;0;74;0,3;244,3723588
2011;11;23;19;273,25;0;0;76;0,5;241,9191657
2011;11;23;20;272,85;0;0;78;0,8;238,9984843
2011;11;23;21;272,85;0;0;81;0,8;243,9001262
2011;11;23;22;273,15;0;0;79;0,4;248,2656657
2011;11;23;23;272,65;0;0;81;0,1;252,8225691
2011;11;24;0;272,05;0;0;82;0,4;240,0471493
2011;11;24;1;270,95;0;0;85;0,4;233,3181855
2011;11;24;2;271,95;0;0;83;0,4;242,1982186
2011;11;24;3;271,65;0;0;85;0,3;241,6410483
2011;11;24;4;271,55;0;0;87;0,8;242,7794005
2011;11;24;5;271,45;0;0;88;0,2;244,1178537
2011;11;24;6;271,45;0;0;89;0,2;236,0487418
2011;11;24;7;271,25;0;5,56;89;0,2;228,3200861
2011;11;24;8;272,95;0;77,78;89;0,1;237,4162243
2011;11;24;9;274,75;0;108,33;82;0,3;244,9809513
2011;11;24;10;276,75;0;291,67;74;0,4;250,7187323
2011;11;24;11;277,45;0;375;70;1,1;253,7852887
2011;11;24;12;279,65;0;369,44;60;0,8;263,9670277
2011;11;24;13;278,95;0;319,44;61;1,5;265,0055234
2011;11;24;14;277,65;0;222,22;64;1,6;259,3209394
2011;11;24;15;275,55;0;63,89;71;0,7;251,8910371
2011;11;24;16;274,85;0;2,78;69;0,7;245,5583082
2011;11;24;17;273,85;0;0;69;0,7;240,4351371
2011;11;24;18;273,25;0;0;70;0,7;237,2507759
2011;11;24;19;272,85;0;0;71;0,8;233,8406793
2011;11;24;20;272,65;0;0;67;0,6;229,9224789
2011;11;24;21;273,05;0;0;66;0,5;231,6429673
2011;11;24;22;272,95;0;0;65;0,7;232,1143378
2011;11;24;23;273,15;0;0;62;0,6;231,7892458
2011;11;25;0;272,25;0;0;66;0,4;228,2845005
2011;11;25;1;272,05;0;0;63;0,3;225,4173397
2011;11;25;2;272,05;0;0;63;0,3;225,08775
2011;11;25;3;271,85;0;0;62;0,2;223,7193653
2011;11;25;4;272,05;0;0;59;0,5;222,8280329
2011;11;25;5;271,75;0;0;61;0,3;221,8838591
2011;11;25;6;272,05;0;0;61;0,4;221,0296458
2011;11;25;7;272,25;0;5,56;60;0,4;220,7949313
2011;11;25;8;273,95;0;80,56;59;0,4;228,2961589
2011;11;25;9;275,65;0;108,33;60;0,2;236,7326001
2011;11;25;10;277,45;0;291,67;53;0,5;242,3097197
2011;11;25;11;279,55;0;372,22;46;0,8;250,0391821
2011;11;25;12;281,45;0;369,44;39;0,7;256,3411064
2011;11;25;13;280,35;0;316,67;44;0,7;254,6933225
2011;11;25;14;278,85;0;222,22;47;0,9;249,0847773
2011;11;25;15;277,55;0;63,89;49;0,6;244,4932135
2011;11;25;16;276,35;0;2,78;51;0,3;238,3682302
2011;11;25;17;274,65;0;0;52;0,8;229,5575439
2011;11;25;18;275,15;0;0;53;1,2;232,3733631
2011;11;25;19;275,55;0;0;50;1,3;232,5970559
2011;11;25;20;276,05;0;0;48;1,7;234,0063367
2011;11;25;21;276,75;0;0;45;3,4;236,454766
2011;11;25;22;277,05;0;0;43;3,5;236,9926407
2011;11;25;23;275,95;0;0;47;2,8;233,3632811
2011;11;26;0;275,65;0;0;49;1,6;232,9177526
2011;11;26;1;276,15;0;0;51;3;236,8823118
2011;11;26;2;276,05;0;0;51;3,1;236,8474059
2011;11;26;3;275,65;0;0;52;3,7;235,6350015
2011;11;26;4;274,95;0;0;55;3,2;233,7640399
2011;11;26;5;274,45;0;0;56;2,9;231,0320946
2011;11;26;6;274,15;0;0;58;3,6;230,0072316
2011;11;26;7;274,75;0;13,89;58;3,7;232,7147351
2011;11;26;8;275,35;0;50;57;3,5;234,2469811
2011;11;26;9;276,15;0;119,44;57;3,1;238,099018
2011;11;26;10;278,35;0;238,89;53;2,7;247,631547
2011;11;26;11;279,25;0;322,22;51;2,6;251,6331249
2011;11;26;12;280,25;0;347,22;51;2,3;258,6813205
2011;11;26;13;280,05;0;216,67;51;2;258,9833173
2011;11;26;14;278,65;0;155,56;54;2,3;254,1850277
2011;11;26;15;277,25;0;44,44;64;3,1;258,6235407
2011;11;26;16;275,85;0;2,78;72;2,8;263,1360702
2011;11;26;17;274,05;0;0;76;1,2;241,3534733
2011;11;26;18;272,95;0;0;82;1,2;239,0833022
2011;11;26;19;274,65;0;0;77;3,2;249,2773633
2011;11;26;20;273,95;0;0;79;1,8;244,8534938
2011;11;26;21;274,05;0;0;78;1,2;247,0458771
2011;11;26;22;274,05;0;0;80;3,2;244,9884364
2011;11;26;23;273,45;0;0;82;3,9;239,3335097
2011;11;27;0;274,55;0;0;73;5,2;238,2988567
2011;11;27;1;275,45;0;0;63;4,6;239,3159057
2011;11;27;2;277,45;0;0;48;4,7;241,4989578
2011;11;27;3;276,35;0;0;48;4,9;235,5322112
2011;11;27;4;276,75;0;0;46;4;236,6869331
2011;11;27;5;277,05;0;0;43;4,5;236,1524193
2011;11;27;6;276,65;0;0;41;3,6;232,9614147
2011;11;27;7;277,85;0;5,56;40;2,9;237,939612
2011;11;27;8;278,95;0;75;40;2,4;243,2409128
2011;11;27;9;280,25;0;105,56;39;1,3;248,7453317
2011;11;27;10;280,75;0;275;42;0,6;253,2723489
2011;11;27;11;283,45;0;361,11;37;0,2;264,16862
2011;11;27;12;283,05;0;361,11;39;1;263,4100032
2011;11;27;13;284,55;0;311,11;38;0,9;272,145907
2011;11;27;14;284,75;0;211,11;34;0,2;269,9974756
2011;11;27;15;281,95;0;61,11;38;2,4;257,8595922
2011;11;27;16;281,05;0;2,78;40;2,8;254,6748078
2011;11;27;17;280,05;0;0;43;1,3;251,0612134
2011;11;27;18;279,25;0;0;46;1,2;248,4381271
2011;11;27;19;279,75;0;0;46;2;251,41631
2011;11;27;20;280,25;0;0;44;2,2;252,9155386
2011;11;27;21;279,65;0;0;43;3,1;249,3365715
2011;11;27;22;279,55;0;0;44;3;249,8203981
2011;11;27;23;278,65;0;0;45;2,7;246,2664475
2011;11;28;0;277,95;0;0;48;1,3;244,4822332
2011;11;28;1;276,65;0;0;54;2,7;241,0456033
2011;11;28;2;276,45;0;0;56;2,7;241,5053717
2011;11;28;3;276,25;0;0;67;2,1;248,5504161
2011;11;28;4;275,85;0;0;74;2,5;255,0655162
2011;11;28;5;275,65;0;0;82;2,5;269,8207133
2011;11;28;6;274,65;0;0;89;1,9;256,953606
2011;11;28;7;273,85;0;8,33;90;1,2;244,5317042
2011;11;28;8;275,35;0;72,22;81;2;247,3053152
2011;11;28;9;276,95;0;97,22;78;2,3;255,1970707
2011;11;28;10;278,25;0;269,44;68;1,4;258,0395039
2011;11;28;11;279,35;0;361,11;61;1,3;260,2177165
2011;11;28;12;278,95;0;358,33;60;2,7;257,7280455
2011;11;28;13;279,05;0;311,11;61;2,6;262,2759828
2011;11;28;14;278,25;0;205,56;65;2;264,8469573
2011;11;28;15;276,75;0;52,78;69;0,3;256,6388139
2011;11;28;16;275,25;0;0;78;0,2;254,6661165
2011;11;28;17;274,95;0;0;85;0,5;260,548858
2011;11;28;18;274,45;0;0;87;0,8;268,4167756
2011;11;28;19;274,45;0;0;88;1,1;264,6105284
2011;11;28;20;273,15;0;0;91;0,7;256,4974616
2011;11;28;21;273,65;0;0;88;0,9;259,5525079
2011;11;28;22;273,15;0;0;90;0,9;258,4326697
2011;11;28;23;273,05;0;0;91;0,6;260,3503424
2011;11;29;0;272,75;0;0;90;0,5;253,4987562
2011;11;29;1;272,55;0;0;86;0,4;249,222348
2011;11;29;2;272,65;0;0;87;0,4;250,3924567
2011;11;29;3;272,15;0;0;87;0,4;248,2401451
2011;11;29;4;272,35;0;0;85;0,3;244,9323067
2011;11;29;5;271,75;0;0;84;0,2;238,4629615
2011;11;29;6;272,25;0;0;85;0,3;236,4325974
2011;11;29;7;272,05;0;5,56;83;0,2;229,6145754
2011;11;29;8;273,55;0;69,44;89;0,2;240,950236
2011;11;29;9;275,55;0;97,22;86;0,5;253,5671907
2011;11;29;10;277,25;0;272,22;73;0,4;254,9952375
2011;11;29;11;277,75;0;355,56;72;1,1;258,6038567
2011;11;29;12;278,65;0;355,56;69;1,6;265,3011968
2011;11;29;13;278,35;0;305,56;69;1,7;268,4253928
2011;11;29;14;277,55;0;208,33;70;1,8;262,4379115
2011;11;29;15;275,95;0;63,89;72;0,6;253,0019159
2011;11;29;16;275,75;0;0;74;0,5;251,6211864
2011;11;29;17;274,85;0;0;74;0,2;246,9742458
2011;11;29;18;275,35;0;0;69;0,5;245,9150761
2011;11;29;19;274,35;0;0;73;0,2;241,3084799
2011;11;29;20;274,55;0;0;68;0,3;246,0057396
2011;11;29;21;274,65;0;0;72;0,3;245,5532179
2011;11;29;22;272,65;0;0;74;0,9;231,499814
2011;11;29;23;273,65;0;0;70;1,6;235,1749816
2011;11;30;0;273,75;0;0;71;1;237,3426203
2011;11;30;1;274,15;0;0;68;1;237,3819723
2011;11;30;2;273,75;0;0;67;1,6;233,2096961
2011;11;30;3;274,05;0;0;66;0,8;233,4364494
2011;11;30;4;274,65;0;0;66;1,3;239,9831734
2011;11;30;5;275,55;0;0;61;1,2;241,9477796
2011;11;30;6;273,75;0;0;68;1,2;232,6287298
2011;11;30;7;273,95;0;5,56;71;0,8;232,7437505
2011;11;30;8;275,65;0;50;72;0,4;242,034473
2011;11;30;9;278,85;0;113,89;58;0,4;252,5169029
2011;11;30;10;280,45;0;241,67;56;0,4;260,4762362
2011;11;30;11;282,35;0;316,67;47;0,6;265,7419649
2011;11;30;12;283,25;0;347,22;53;0,5;279,534437
2011;11;30;13;283,25;0;302,78;53;1,7;281,990546
2011;11;30;14;280,45;0;155,56;56;0,2;265,312258
2011;11;30;15;279,15;0;52,78;67;0,2;270,4285299
2011;11;30;16;278,05;0;0;79;0,6;288,9413499
2011;11;30;17;276,75;0;0;81;0,5;265,9311854
2011;11;30;18;275,25;0;0;89;1,3;262,3157517
2011;11;30;19;276,25;0;0;89;1,9;283,7040059
2011;11;30;20;275,65;0;0;88;0,8;276,2320698
2011;11;30;21;274,95;0;0;90;0,3;271,5786077
2011;11;30;22;274,45;0;0;93;0,4;271,1844423
2011;11;30;23;274,15;0;0;94;0,3;262,6404257
2011;12;1;0;273,95;0;0;96;0,9;269,1569851
2011;12;1;1;274,55;0;0;96;0,7;284,9413513
2011;12;1;2;273,35;0;0;99;0,5;272,5685759
2011;12;1;3;272,95;0;0;98;0,5;261,6595832
2011;12;1;4;272,65;0;0;97;0,4;265,76545
2011;12;1;5;272,85;0;0;94;0,5;254,5391024
2011;12;1;6;271,85;0;0;96;0,4;236,4875795
2011;12;1;7;272,85;0;5,56;91;0,3;237,9392846
2011;12;1;8;274,55;0;69,44;92;0,3;248,2109105
2011;12;1;9;276,15;0;100;87;0,3;254,0432344
2011;12;1;10;277,85;0;247,22;73;0,4;255,95289
2011;12;1;11;279,65;0;347,22;66;0,8;263,969863
2011;12;1;12;280,75;0;322,22;58;0,7;266,9817406
2011;12;1;13;280,45;0;302,78;62;0,8;270,2173307
2011;12;1;14;279,05;0;166,67;69;1,3;268,5512506
2011;12;1;15;278,15;0;83,33;68;0,9;260,6935678
2011;12;1;16;277,15;0;2,78;74;0,2;258,9029617
2011;12;1;17;276,75;0;0;72;0,3;254,1880261
2011;12;1;18;276,45;0;0;71;0,5;250,5875528
2011;12;1;19;276,25;0;0;70;0,2;249,2940441
2011;12;1;20;276,45;0;0;66;0,2;248,3587769
2011;12;1;21;275,95;0;0;66;0,5;246,0742975
2011;12;1;22;275,55;0;0;66;0,3;243,5974733
2011;12;1;23;274,85;0;0;67;0,2;240,0112911
2011;12;2;0;274,65;0;0;67;0,4;239,5158035
2011;12;2;1;274,35;0;0;63;0,2;234,3646504
2011;12;2;2;273,85;0;0;67;0,3;234,0646388
2011;12;2;3;274,25;0;0;66;0,7;235,0599055
2011;12;2;4;273,95;0;0;63;0,7;232,4185788
2011;12;2;5;274,65;0;0;59;0,3;233,5176095
2011;12;2;6;273,85;0;0;63;0,6;229,3877637
2011;12;2;7;274,55;0;2,78;62;0,9;232,2138216
2011;12;2;8;277,15;0;52,78;52;0,2;240,3945029
2011;12;2;9;278,05;0;108,33;54;1,4;245,490741
2011;12;2;10;280,35;0;269,44;43;1,3;251,8988263
2011;12;2;11;283,05;0;347,22;38;1,4;263,6540685
2011;12;2;12;281,95;0;344,44;45;0,8;262,4031001
2011;12;2;13;280,65;0;297,22;49;2,3;258,6106547
2011;12;2;14;281,45;0;200;43;1,2;260,0011873
2011;12;2;15;279,45;0;66,67;46;0,2;250,6335345
2011;12;2;16;277,65;0;0;50;0,7;243,3858554
2011;12;2;17;277,45;0;0;49;0,4;242,2287769
2011;12;2;18;276,95;0;0;52;0,5;241,2773195
2011;12;2;19;276,05;0;0;58;1,1;240,1632852
2011;12;2;20;276,05;0;0;59;1,1;241,580868
2011;12;2;21;275,55;0;0;59;0,2;238,8366516
2011;12;2;22;274,85;0;0;64;0,7;236,4617178
2011;12;2;23;274,55;0;0;67;0,6;237,0338771
2011;12;3;0;275,65;0;0;65;0,8;243,3676131
2011;12;3;1;275,05;0;0;71;0,3;244,2662649
2011;12;3;2;274,75;0;0;73;0,6;244,8445772
2011;12;3;3;274,45;0;0;86;0,9;258,780309
2011;12;3;4;273,95;0;0;87;0,4;252,8965775
2011;12;3;5;273,45;0;0;96;1,2;256,5019856
2011;12;3;6;273,65;0;0;95;1,6;250,5965375
2011;12;3;7;273,95;0;0;96;1,5;251,2674697
2011;12;3;8;275,25;0;41,67;96;1,2;260,8908699
2011;12;3;9;276,05;0;111,11;92;0,2;266,9839117
2011;12;3;10;276,95;0;119,44;85;0,1;266,6503806
2011;12;3;11;276,65;0;86,11;85;0,3;262,7012433
2011;12;3;12;277,05;0;91,67;82;0,3;268,4457891
2011;12;3;13;277,25;0;144,44;79;1,6;277,2286773
2011;12;3;14;276,15;0;208,33;79;2,4;267,8592414
2011;12;3;15;274,55;0;63,89;89;1,3;266,7522069
2011;12;3;16;273,75;0;0;93;0,6;261,5525165
2011;12;3;17;273,25;0;0;97;0,7;254,5942072
2011;12;3;18;273,25;0;0;99;0,4;257,1887897
2011;12;3;19;274,05;0;0;98;0,8;263,8662408
2011;12;3;20;274,05;0;0;97;0,3;260,8957075
2011;12;3;21;274,45;0;0;97;0,6;268,3009494
2011;12;3;22;274,65;0;0;97;1,1;285,4990161
2011;12;3;23;274,45;0;0;97;1,5;273,3647693
2011;12;4;0;273,35;0;0;99;1,4;260,0968227
2011;12;4;1;273,95;0;0;99;0,4;276,7529687
2011;12;4;2;273,85;0;0;99;0,5;264,1256584
2011;12;4;3;273,25;0;0;99;0,3;253,9399086
2011;12;4;4;274,25;0;0;99;0,3;272,6377118
2011;12;4;5;274,55;0;0;97;0,9;271,8803073
2011;12;4;6;274,05;0;0;97;0,7;259,5321335
2011;12;4;7;274,25;0;2,78;97;0,5;256,7235713
2011;12;4;8;274,85;0;44,44;96;0,5;254,8640112
2011;12;4;9;275,75;0;72,22;94;0,3;263,2956562
2011;12;4;10;277,45;0;127,78;84;0,3;265,5561461
2011;12;4;11;277,15;0;127,78;87;0,7;265,9880881
2011;12;4;12;278,35;0;150;78;1;268,0007611
2011;12;4;13;278,25;0;100;80;0,6;276,6161784
2011;12;4;14;278,35;0;80,56;78;0,5;281,516302
2011;12;4;15;276,75;0;44,44;81;0,3;262,130133
2011;12;4;16;275,75;0;0;83;0,3;259,721161
2011;12;4;17;276,55;0;0;82;0,3;268,2805525
2011;12;4;18;275,25;0;0;87;0,2;255,1406276
2011;12;4;19;275,15;0;0;89;0,4;251,9223238
2011;12;4;20;276,15;0;0;86;0,7;257,3125183
2011;12;4;21;277,45;0;0;77;0,3;260,4379783
2011;12;4;22;277,75;0;0;70;0,8;256,7172694
2011;12;4;23;277,85;0;0;68;0,9;255,2732303
2011;12;5;0;277,95;0;0;65;1,2;252,8689975
2011;12;5;1;278,35;0;0;59;0,9;251,8281562
2011;12;5;2;279,25;0;0;58;0,9;256,6048027
2011;12;5;3;278,85;0;0;58;1,5;254,3756427
2011;12;5;4;279,15;0;0;59;1,5;260,0954782
2011;12;5;5;278,75;0;0;61;1,2;262,4367212
2011;12;5;6;276,65;0,1;0;83;3,2;275,155421
2011;12;5;7;275,25;0,1;0;90;4;269,4228381
2011;12;5;8;274,65;0,1;16,67;96;2,2;267,9371762
2011;12;5;9;274,35;0;41,67;96;1,9;262,8260278
2011;12;5;10;274,65;0;77,78;94;0,6;259,5101349
2011;12;5;11;274,75;0;138,89;98;1,7;274,0832424
2011;12;5;12;275,45;0;266,67;85;3,2;262,7431908
2011;12;5;13;274,55;0;102,78;63;4,1;239,3849717
2011;12;5;14;274,55;0;69,44;57;3,2;234,7493959
2011;12;5;15;272,75;0;27,78;70;2,2;231,5131434
2011;12;5;16;272,85;0;0;54;3,2;223,490553
2011;12;5;17;272,95;0;0;51;3,3;223,0304119
2011;12;5;18;272,75;0;0;55;2,9;225,6044035
2011;12;5;19;272,15;0;0;63;2,8;225,6796975
2011;12;5;20;270,85;0;0;72;2,5;223,8276369
2011;12;5;21;271,55;0;0;73;2;229,7497731
2011;12;5;22;270,85;0;0;82;2,2;233,0579261
2011;12;5;23;270,85;0;0;76;1,5;228,995198
2011;12;6;0;270,35;0;0;78;1,7;226,0310171
2011;12;6;1;270,05;0;0;82;1,6;225,5191187
2011;12;6;2;270,15;0;0;77;2,1;222,4114502
2011;12;6;3;270,45;0;0;75;2,4;222,8623544
2011;12;6;4;270,65;0;0;75;1,8;224,056991
2011;12;6;5;270,85;0;0;72;1,8;222,2705894
2011;12;6;6;270,95;0;0;68;2,2;220,3928379
2011;12;6;7;271,65;0;2,78;60;2,3;218,5232294
2011;12;6;8;271,95;0;38,89;60;2;220,1305023
2011;12;6;9;273,45;0;113,89;57;2,3;226,3950644
2011;12;6;10;273,35;0;152,78;52;2,3;223,3337115
2011;12;6;11;273,95;0;147,22;54;2,5;229,1515563
2011;12;6;12;274,55;0;166,67;55;2,8;234,6530474
2011;12;6;13;273,05;0;86,11;72;2,8;238,9318758
2011;12;6;14;272,05;0;44,44;96;2;256,9169764
2011;12;6;15;271,65;0;16,67;99;1,7;258,2689975
2011;12;6;16;271,55;0,2;0;99;1,9;256,542836
2011;12;6;17;271,25;0,1;0;99;2,1;249,8608413
2011;12;6;18;271,25;0;0;99;2;249,8608413
2011;12;6;19;271,45;0,1;0;97;2;250,9654224
2011;12;6;20;271,45;0,1;0;98;1,9;252,3853946
2011;12;6;21;271,35;0,4;0;99;1,8;254,2627821
2011;12;6;22;271,35;1;0;99;1,9;256,4227391
2011;12;6;23;271,15;0,1;0;99;1,3;253,053628
2011;12;7;0;270,95;0,1;0;98;1,3;247,62244
2011;12;7;1;270,95;0;0;99;1,9;252,9003949
2011;12;7;2;271,05;0,1;0;99;2,7;266,9923186
2011;12;7;3;270,65;0;0;86;2,7;239,8390048
2011;12;7;4;269,75;0;0;98;1,8;243,4157408
2011;12;7;5;269,55;0;0;98;0,2;230,7933942
2011;12;7;6;269,55;0;0;95;1,2;227,2844945
2011;12;7;7;271,05;0,1;0;96;1,6;245,6397917
2011;12;7;8;271,35;0,1;16,67;97;1,7;251,282353
2011;12;7;9;271,15;0;61,11;94;1,7;238,0229303
2011;12;7;10;271,15;0,1;61,11;99;0,9;242,1196935
2011;12;7;11;272,25;0,8;41,67;99;1,2;255,0536345
2011;12;7;12;272,35;1,1;44,44;99;1;255,6710184
2011;12;7;13;272,55;1,3;30,56;98;0,6;256,4046141
2011;12;7;14;272,65;0,9;13,89;98;1,5;257,9004294
2011;12;7;15;272,75;0,3;5,56;98;2,5;259,4397853
2011;12;7;16;272,75;0,6;0;98;2,8;253,003085
2011;12;7;17;272,75;1;0;98;2,4;255,9982726
2011;12;7;18;273,45;1,7;0;98;1,8;281,4280371
2011;12;7;19;273,15;1,4;0;83;5,8;249,9651819
2011;12;7;20;272,05;0,1;0;92;4,8;248,005078
2011;12;7;21;272,05;0;0;94;4,4;256,7820163
2011;12;7;22;271,95;0,1;0;94;4,5;254,195771
2011;12;7;23;271,25;0,2;0;98;4,3;253,1460213
2011;12;8;0;271,35;0,4;0;99;3,6;249,6014041
2011;12;8;1;270,95;0,4;0;95;4;241,1393373
2011;12;8;2;271,65;0;0;84;5,9;237,7750032
2011;12;8;3;271,45;0;0;83;5,1;235,3464147
2011;12;8;4;271,45;0;0;77;5;230,4622689
2011;12;8;5;271,35;0,1;0;80;6,2;233,8260442
2011;12;8;6;271,35;0,1;0;75;5,4;230,6657293
2011;12;8;7;270,85;0,1;0;85;4,9;233,9837457
2011;12;8;8;270,55;0;27,78;96;3,9;235,9741852
2011;12;8;9;270,75;0,1;61,11;95;3,3;232,2277274
2011;12;8;10;271,75;0;169,44;85;3,4;233,5840415
2011;12;8;11;272,95;0;336,11;74;2,6;233,6293161
2011;12;8;12;273,05;0;330,56;62;3,5;227,0594337
2011;12;8;13;273,25;0;247,22;59;3,3;231,0215673
2011;12;8;14;273,45;0;211,11;58;3,8;233,1896456
2011;12;8;15;271,15;0;75;75;2,4;232,881901
2011;12;8;16;270,45;0;2,78;81;1,9;235,3450441
2011;12;8;17;269,55;0;0;86;2,1;226,0128386
2011;12;8;18;268,95;0;0;81;0,9;217,1794837
2011;12;8;19;269,95;0;0;75;2,2;226,4990022
2011;12;8;20;270,25;0;0;80;1,7;228,6365148
2011;12;8;21;268,45;0;0;77;1,1;214,0279756
2011;12;8;22;269,65;0;0;82;2,1;230,5729216
2011;12;8;23;269,15;0;0;81;0,6;221,4092711
2011;12;9;0;268,45;0;0;84;0,6;217,2959148
2011;12;9;1;269,25;0;0;79;0,3;217,9330026
2011;12;9;2;269,45;0;0;83;0,3;224,3492643
2011;12;9;3;270,35;0;0;88;0,6;231,7426048
2011;12;9;4;269,55;0;0;92;0,7;227,8279956
2011;12;9;5;270,75;0;0;90;0,6;249,8758629
2011;12;9;6;270,65;0;0;84;0,5;232,4870249
2011;12;9;7;269,25;0;0;88;0,6;223,0882302
2011;12;9;8;270,45;0;44,44;85;0,4;224,2692939
2011;12;9;9;270,45;0;86,11;90;0,7;228,0312195
2011;12;9;10;272,85;0;230,56;83;0;242,5261863
2011;12;9;11;272,45;0;333,33;85;1;234,3507451
2011;12;9;12;272,85;0;297,22;81;1,5;235,5038187
2011;12;9;13;274,55;0;272,22;72;0,1;244,0064666
2011;12;9;14;274,25;0;150;71;0,3;247,8444291
2011;12;9;15;273,35;0;52,78;73;0,5;239,8871659
2011;12;9;16;271,85;0;0;78;0,4;231,5167456
2011;12;9;17;272,35;0;0;80;1,3;239,5480076
2011;12;9;18;272,35;0;0;76;0,6;232,735112
2011;12;9;19;271,75;0;0;80;0,5;230,8118785
